destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,car,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,Y
Work,Alone,Sunny,80,4,2,2h,Male,0,Unmarried partner,0,5,7,2,Mazda5,4~8,less1,1~3,less1,never,0,0.0,0
Work,Alone,Sunny,80,4,2,2h,Male,0,Unmarried partner,0,5,7,2,Mazda5,4~8,less1,1~3,less1,never,1,0.0,0
Work,Alone,Sunny,80,4,1,1d,Male,0,Unmarried partner,0,5,7,2,Mazda5,4~8,less1,1~3,less1,never,1,,0
Work,Alone,Sunny,80,4,1,1d,Male,0,Unmarried partner,0,5,7,2,Mazda5,4~8,less1,1~3,less1,never,0,0.0,0
Work,Alone,Sunny,55,4,2,1d,Male,0,Unmarried partner,0,5,7,2,Mazda5,4~8,less1,1~3,less1,never,1,0.0,0
No Urgent Place,Alone,Sunny,80,0,0,1d,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,0,0.0,0
No Urgent Place,Friend(s),Sunny,80,0,2,2h,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,2,4,2h,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,3,4,1d,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,1,0.0,1
No Urgent Place,Friend(s),Sunny,55,2,2,1d,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,0,0.0,0
No Urgent Place,Alone,Sunny,80,2,4,2h,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,1,0.0,0
Home,Alone,Sunny,55,3,3,2h,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,1,0.0,0
Home,Alone,Sunny,80,3,2,1d,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,0,0.0,0
Home,Alone,Sunny,55,1,1,1d,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,1,,1
Home,Alone,Sunny,80,3,4,2h,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,0,0.0,1
Home,Alone,Sunny,80,3,2,2h,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,1,,0
Home,Alone,Sunny,80,1,4,2h,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,0,0.0,0
Home,Alone,Sunny,80,1,1,1d,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,0,0.0,1
Home,Alone,Sunny,80,1,0,1d,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,1,0.0,0
Work,Alone,Sunny,80,4,2,2h,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,0,0.0,1
Work,Alone,Sunny,80,4,2,2h,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,1,0.0,0
Work,Alone,Sunny,80,4,3,2h,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,1,0.0,0
Work,Alone,Sunny,80,4,1,1d,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,1,,0
Work,Alone,Sunny,80,4,1,1d,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,1,,1
Work,Alone,Sunny,80,4,1,1d,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,0,0.0,1
Work,Alone,Sunny,55,4,2,1d,Female,6,Single,0,3,15,3,Mazda5,less1,less1,less1,less1,1~3,1,0.0,0
No Urgent Place,Alone,Sunny,80,0,0,1d,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,0,0.0,0
No Urgent Place,Friend(s),Sunny,80,0,2,2h,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,2,4,2h,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,3,4,1d,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,1,0.0,1
No Urgent Place,Friend(s),Sunny,55,2,2,1d,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,0,0.0,1
No Urgent Place,Kid(s),Sunny,80,0,4,1d,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,1,0.0,1
No Urgent Place,Kid(s),Sunny,80,0,1,1d,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,1,0.0,1
No Urgent Place,Kid(s),Sunny,80,0,0,2h,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,1,0.0,0
No Urgent Place,Kid(s),Sunny,80,2,4,2h,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,0,0.0,1
No Urgent Place,Kid(s),Sunny,55,2,2,2h,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,1,0.0,0
No Urgent Place,Kid(s),Sunny,55,3,2,1d,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,1,0.0,1
Home,Alone,Sunny,80,3,2,1d,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,0,0.0,1
Home,Alone,Sunny,80,3,4,2h,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,0,0.0,1
Home,Alone,Sunny,80,3,2,2h,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,1,,1
Home,Alone,Sunny,80,1,4,2h,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,0,0.0,1
Home,Alone,Sunny,80,1,1,1d,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,0,0.0,1
Work,Alone,Sunny,80,4,2,2h,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,0,0.0,1
Work,Alone,Sunny,80,4,2,2h,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,1,0.0,1
Work,Alone,Sunny,80,4,1,1d,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,1,,1
Work,Alone,Sunny,55,4,2,1d,Female,4,Married partner,1,1,7,2,Mazda5,never,1~3,1~3,1~3,1~3,1,0.0,1
No Urgent Place,Alone,Sunny,80,0,0,1d,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,0,0.0,0
No Urgent Place,Friend(s),Sunny,80,0,2,2h,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,2,4,2h,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,3,4,1d,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,1,0.0,0
No Urgent Place,Friend(s),Sunny,55,2,2,1d,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,0,0.0,0
No Urgent Place,Kid(s),Sunny,80,0,4,1d,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,1,0.0,0
No Urgent Place,Kid(s),Sunny,80,0,1,1d,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,1,0.0,0
No Urgent Place,Kid(s),Sunny,80,0,0,2h,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,1,0.0,0
No Urgent Place,Kid(s),Sunny,80,2,4,2h,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,0,0.0,0
No Urgent Place,Kid(s),Sunny,55,2,2,2h,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,1,0.0,0
No Urgent Place,Kid(s),Sunny,55,3,2,1d,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,1,0.0,0
Home,Alone,Sunny,80,3,2,1d,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,0,0.0,0
Home,Alone,Sunny,80,3,4,2h,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,0,0.0,0
Home,Alone,Sunny,80,3,2,2h,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,1,,0
Home,Alone,Sunny,80,1,4,2h,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,0,0.0,1
Home,Alone,Sunny,80,1,1,1d,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,0,0.0,1
Work,Alone,Sunny,80,4,2,2h,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,0,0.0,1
Work,Alone,Sunny,80,4,2,2h,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,1,0.0,1
Work,Alone,Sunny,80,4,1,1d,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,1,,0
Work,Alone,Sunny,80,4,1,1d,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,0,0.0,1
Work,Alone,Sunny,55,4,2,1d,Male,3,Married partner,1,2,23,7,Mazda5,less1,less1,less1,1~3,less1,1,0.0,0
No Urgent Place,Alone,Sunny,80,0,0,1d,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,0,0.0,1
No Urgent Place,Friend(s),Sunny,80,0,2,2h,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,2,4,2h,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,3,4,1d,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,1,0.0,1
No Urgent Place,Friend(s),Sunny,55,2,2,1d,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,0,0.0,1
No Urgent Place,Alone,Sunny,80,2,4,2h,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,1,0.0,1
Home,Alone,Sunny,55,3,3,2h,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,1,0.0,0
Home,Alone,Sunny,80,3,2,1d,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,0,0.0,0
Home,Alone,Sunny,80,3,2,1d,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,0,0.0,1
Home,Alone,Sunny,55,1,1,1d,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,1,,1
Home,Alone,Sunny,80,3,4,2h,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,0,0.0,1
Home,Alone,Sunny,80,3,2,2h,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,1,,0
Home,Alone,Sunny,80,1,4,2h,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,0,0.0,1
Home,Alone,Sunny,80,1,1,1d,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,0,0.0,1
Home,Alone,Sunny,80,1,0,1d,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,1,0.0,1
Work,Alone,Sunny,80,4,2,2h,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,0,0.0,1
Work,Alone,Sunny,80,4,2,2h,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,1,0.0,1
Work,Alone,Sunny,80,4,3,2h,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,1,0.0,0
Work,Alone,Sunny,80,4,1,1d,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,1,,1
Work,Alone,Sunny,80,4,1,1d,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,0,0.0,1
Work,Alone,Sunny,55,4,2,1d,Male,7,Single,0,5,22,8,Mazda5,never,less1,gt8,1~3,never,1,0.0,1
No Urgent Place,Alone,Sunny,80,0,0,1d,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,0,0.0,1
No Urgent Place,Friend(s),Sunny,80,0,2,2h,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,2,4,2h,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,3,4,1d,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,1,0.0,1
No Urgent Place,Friend(s),Sunny,55,2,2,1d,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,0,0.0,0
No Urgent Place,Alone,Sunny,80,2,4,2h,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,1,0.0,0
Home,Alone,Sunny,55,3,3,2h,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,1,0.0,0
Home,Alone,Sunny,80,3,2,1d,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,0,0.0,1
Home,Alone,Sunny,55,1,1,1d,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,1,,0
Home,Alone,Sunny,80,3,4,2h,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,0,0.0,1
Home,Alone,Sunny,80,3,2,2h,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,1,,0
Home,Alone,Sunny,80,1,4,2h,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,0,0.0,1
Home,Alone,Sunny,80,1,1,1d,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,0,0.0,0
Home,Alone,Sunny,80,1,0,1d,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,1,0.0,0
Work,Alone,Sunny,80,4,2,2h,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,0,0.0,1
Work,Alone,Sunny,80,4,2,2h,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,1,0.0,0
Work,Alone,Sunny,80,4,3,2h,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,1,0.0,1
Work,Alone,Sunny,80,4,1,1d,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,1,,1
Work,Alone,Sunny,80,4,1,1d,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,0,0.0,1
Work,Alone,Sunny,55,4,2,1d,Male,1,Single,0,0,15,3,Mazda5,4~8,1~3,4~8,1~3,less1,1,0.0,1
No Urgent Place,Alone,Sunny,80,0,0,1d,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,0,0.0,1
No Urgent Place,Friend(s),Sunny,80,0,2,2h,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,2,4,2h,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,3,4,1d,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,1,0.0,1
No Urgent Place,Friend(s),Sunny,55,2,2,1d,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,0,0.0,1
No Urgent Place,Alone,Sunny,80,2,4,2h,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,1,0.0,0
Home,Alone,Sunny,55,3,3,2h,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,1,0.0,0
Home,Alone,Sunny,80,3,2,1d,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,0,0.0,1
Home,Alone,Sunny,55,1,1,1d,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,1,,0
Home,Alone,Sunny,80,3,4,2h,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,0,0.0,1
Home,Alone,Sunny,80,3,2,2h,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,1,,0
Home,Alone,Sunny,80,1,4,2h,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,0,0.0,1
Home,Alone,Sunny,80,1,1,1d,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,0,0.0,1
Home,Alone,Sunny,80,1,0,1d,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,1,0.0,1
Work,Alone,Sunny,80,4,2,2h,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,0,0.0,1
Work,Alone,Sunny,80,4,2,2h,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,1,0.0,1
Work,Alone,Sunny,80,4,3,2h,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,1,0.0,0
Work,Alone,Sunny,80,4,1,1d,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,1,,1
Work,Alone,Sunny,80,4,1,1d,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,1,,0
Work,Alone,Sunny,80,4,1,1d,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,0,0.0,1
Work,Alone,Sunny,55,4,2,1d,Female,3,Single,1,2,7,2,Mazda5,less1,4~8,4~8,1~3,less1,1,0.0,0
No Urgent Place,Alone,Sunny,80,0,0,1d,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,0,0.0,0
No Urgent Place,Friend(s),Sunny,80,0,2,2h,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,2,4,2h,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,1,0.0,0
No Urgent Place,Friend(s),Sunny,80,3,4,1d,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,1,0.0,1
No Urgent Place,Friend(s),Sunny,55,2,2,1d,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,0,0.0,1
No Urgent Place,Alone,Sunny,80,2,4,2h,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,1,0.0,1
Home,Alone,Sunny,55,3,3,2h,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,1,0.0,0
Home,Alone,Sunny,80,3,2,1d,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,0,0.0,0
Home,Alone,Sunny,55,1,1,1d,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,1,,0
Home,Alone,Sunny,80,3,4,2h,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,0,0.0,1
Home,Alone,Sunny,80,3,2,2h,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,1,,0
Home,Alone,Sunny,80,1,4,2h,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,0,0.0,0
Home,Alone,Sunny,80,1,1,1d,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,0,0.0,1
Home,Alone,Sunny,80,1,0,1d,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,1,0.0,1
Work,Alone,Sunny,80,4,2,2h,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,0,0.0,0
Work,Alone,Sunny,80,4,2,2h,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,1,0.0,0
Work,Alone,Sunny,80,4,3,2h,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,1,0.0,0
Work,Alone,Sunny,80,4,1,1d,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,1,,0
Work,Alone,Sunny,80,4,1,1d,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,0,0.0,0
Work,Alone,Sunny,55,4,2,1d,Female,2,Single,1,1,18,3,Mazda5,less1,less1,4~8,1~3,less1,1,0.0,0
No Urgent Place,Alone,Sunny,80,0,0,1d,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,0,0.0,0
No Urgent Place,Friend(s),Sunny,80,0,2,2h,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,2,4,2h,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,3,4,1d,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,1,0.0,1
No Urgent Place,Friend(s),Sunny,55,2,2,1d,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,0,0.0,1
No Urgent Place,Alone,Sunny,80,2,4,2h,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,1,0.0,1
Home,Alone,Sunny,55,3,3,2h,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,1,0.0,0
Home,Alone,Sunny,80,3,2,1d,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,0,0.0,1
Home,Alone,Sunny,55,1,1,1d,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,1,,1
Home,Alone,Sunny,80,3,4,2h,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,0,0.0,1
Home,Alone,Sunny,80,3,2,2h,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,1,,0
Home,Alone,Sunny,80,1,4,2h,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,0,0.0,1
Home,Alone,Sunny,80,1,1,1d,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,0,0.0,1
Home,Alone,Sunny,80,1,0,1d,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,1,0.0,0
Work,Alone,Sunny,80,4,2,2h,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,0,0.0,1
Work,Alone,Sunny,80,4,2,2h,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,1,0.0,1
Work,Alone,Sunny,80,4,3,2h,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,1,0.0,0
Work,Alone,Sunny,80,4,1,1d,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,1,,1
Work,Alone,Sunny,80,4,1,1d,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,0,0.0,1
Work,Alone,Sunny,55,4,2,1d,Male,0,Single,0,3,22,4,Mazda5,never,1~3,gt8,4~8,never,1,0.0,1
No Urgent Place,Alone,Sunny,80,0,0,1d,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,0,0.0,1
No Urgent Place,Friend(s),Sunny,80,0,2,2h,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,2,4,2h,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,3,4,1d,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,1,0.0,1
No Urgent Place,Friend(s),Sunny,55,2,2,1d,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,0,0.0,1
No Urgent Place,Partner,Sunny,80,0,2,1d,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,0,0.0,1
No Urgent Place,Partner,Sunny,80,0,3,2h,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,0,0.0,0
No Urgent Place,Partner,Sunny,80,0,2,1d,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,1,0.0,1
No Urgent Place,Partner,Sunny,80,2,2,2h,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,0,0.0,1
No Urgent Place,Partner,Sunny,80,3,4,1d,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,0,0.0,1
No Urgent Place,Partner,Sunny,80,3,0,2h,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,1,0.0,1
Home,Alone,Sunny,80,3,2,1d,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,0,0.0,1
Home,Alone,Sunny,80,3,4,2h,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,0,0.0,1
Home,Alone,Sunny,80,3,2,2h,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,1,,0
Home,Alone,Sunny,80,1,4,2h,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,0,0.0,0
Home,Alone,Sunny,80,1,1,1d,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,0,0.0,1
Work,Alone,Sunny,80,4,2,2h,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,0,0.0,1
Work,Alone,Sunny,80,4,2,2h,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,1,0.0,1
Work,Alone,Sunny,80,4,1,1d,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,1,,1
Work,Alone,Sunny,80,4,1,1d,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,0,0.0,1
Work,Alone,Sunny,55,4,2,1d,Female,1,Married partner,0,2,24,5,Mazda5,4~8,1~3,4~8,4~8,1~3,1,0.0,1
No Urgent Place,Alone,Sunny,80,0,0,1d,Male,0,Single,0,5,22,0,Mazda5,less1,1~3,1~3,1~3,less1,0,0.0,1
No Urgent Place,Friend(s),Sunny,80,0,2,2h,Male,0,Single,0,5,22,0,Mazda5,less1,1~3,1~3,1~3,less1,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,2,4,2h,Male,0,Single,0,5,22,0,Mazda5,less1,1~3,1~3,1~3,less1,1,0.0,1
No Urgent Place,Friend(s),Sunny,80,3,4,1d,Male,0,Single,0,5,22,0,Mazda5,less1,1~3,1~3,1~3,less1,1,0.0,1
No Urgent Place,Friend(s),Sunny,55,2,2,1d,Male,0,Single,0,5,22,0,Mazda5,less1,1~3,1~3,1~3,less1,0,0.0,1
